"","X","Invoice","StockCode","Description","Quantity","InvoiceDate","Price","Customer.ID","Country","Revenue"
"9177",413419,528913,"22810","SET OF 6 T-LIGHTS SNOWMEN",1,"2010-10-25 13:43:00",2.95,17432,"United Kingdom",2.95
"9178",19219,490964,"21672","WHITE SPOT RED CERAMIC DRAWER KNOB",1,"2009-12-08 16:09:00",1.25,14646,"Netherlands",1.25
"9179",506457,536635,"21870","I CAN ONLY PLEASE ONE PERSON MUG",12,"2010-12-02 11:22:00",1.25,15955,"United Kingdom",15
"9180",464284,533160,"21985","PACK OF 12 HEARTS DESIGN TISSUES ",24,"2010-11-16 14:09:00",0.29,14869,"United Kingdom",6.96
"9181",601533,542619,"21901","KEY FOB , BACK DOOR ",5,"2011-01-30 15:54:00",0.65,13869,"United Kingdom",3.25
"9182",925905,571310,"22595","GINGHAM HEART DECORATION",12,"2011-10-17 10:17:00",0.85,13394,"United Kingdom",10.2
"9183",841711,564752,"22750","FELTCRAFT PRINCESS LOLA DOLL",16,"2011-08-30 10:07:00",3.75,16126,"United Kingdom",60
"9184",183255,506831,"22383","LUNCH BAG SUKI  DESIGN ",10,"2010-05-04 13:31:00",1.65,16145,"United Kingdom",16.5
"9185",549122,538208,"22617","BAKING SET SPACEBOY DESIGN",2,"2010-12-10 11:39:00",4.95,14037,"United Kingdom",9.9
"9186",375159,525596,"21669","BLUE STRIPE CERAMIC DRAWER KNOB",12,"2010-10-06 11:55:00",1.25,17706,"United Kingdom",15
"9187",990756,576219,"21156","RETROSPOT CHILDRENS APRON",60,"2011-11-14 12:58:00",1.65,15838,"United Kingdom",99
"9188",326908,521317,"21061","PARTY INVITES FOOTBALL",1,"2010-09-03 12:06:00",0.85,17854,"United Kingdom",0.85
"9189",779684,559300,"23198","PANTRY MAGNETIC  SHOPPING LIST",12,"2011-07-07 12:40:00",1.45,12471,"Germany",17.4
"9190",322915,520847,"22453","MEASURING TAPE BABUSHKA BLUE",1,"2010-08-31 12:48:00",2.95,16791,"United Kingdom",2.95
"9191",491272,535382,"22348","TEA BAG PLATE RED RETROSPOT",6,"2010-11-25 19:24:00",0.85,17921,"United Kingdom",5.1
"9192",731811,554933,"21972","SET OF 36 DINOSAUR PAPER DOILIES",1,"2011-05-27 13:26:00",1.45,13232,"United Kingdom",1.45
"9193",148302,503531,"POST","POSTAGE",1,"2010-04-01 13:17:00",18,12708,"Germany",18
"9194",677486,549576,"22457","NATURAL SLATE HEART CHALKBOARD ",6,"2011-04-11 08:14:00",2.95,17069,"United Kingdom",17.7
"9195",185428,507028,"84993A","75 GREEN PETIT FOUR CASES",2,"2010-05-05 14:51:00",0.42,15704,"United Kingdom",0.84
"9196",838645,564471,"22082","RIBBON REEL STRIPES DESIGN ",10,"2011-08-25 12:26:00",1.65,12583,"France",16.5
"9197",812141,562034,"23342","MINT DINER WALL CLOCK",2,"2011-08-02 09:14:00",8.5,12449,"Belgium",17
"9198",345729,523008,"21671","RED SPOT CERAMIC DRAWER KNOB",24,"2010-09-20 08:59:00",1.25,17675,"United Kingdom",30
"9199",491692,535400,"20893","HANGING BAUBLE T-LIGHT HOLDER SMALL",12,"2010-11-26 11:08:00",2.55,15550,"United Kingdom",30.6
"9200",214124,510166,"21507","ELEPHANT, BIRTHDAY CARD, ",12,"2010-05-27 14:13:00",0.42,15013,"United Kingdom",5.04
"9201",781470,559422,"20724","RED RETROSPOT CHARLOTTE BAG",10,"2011-07-08 12:00:00",0.85,12553,"France",8.5
"9202",978018,575342,"22580","ADVENT CALENDAR GINGHAM SACK",3,"2011-11-09 14:44:00",5.95,17528,"United Kingdom",17.85
"9203",1034938,579307,"84879","ASSORTED COLOUR BIRD ORNAMENT",16,"2011-11-29 11:34:00",1.69,17655,"United Kingdom",27.04
"9204",737576,555410,"22470","HEART OF WICKER LARGE",12,"2011-06-03 09:30:00",2.95,16239,"United Kingdom",35.4
"9205",467874,533496,"22732","3D VINTAGE CHRISTMAS STICKERS ",18,"2010-11-17 13:42:00",1.25,17768,"United Kingdom",22.5
"9206",851479,565470,"23265","SET OF 3 WOODEN TREE DECORATIONS",12,"2011-09-05 10:06:00",1.25,12576,"Poland",15
"9207",632400,545398,"22191","IVORY DINER WALL CLOCK",6,"2011-03-02 11:43:00",8.5,13722,"United Kingdom",51
"9208",309571,519600,"22587","FELTCRAFT HAIRBAND RED AND BLUE",1,"2010-08-18 15:47:00",0.85,15353,"United Kingdom",0.85
"9209",494782,535677,"85040A","S/4 PINK FLOWER CANDLES IN BOWL",4,"2010-11-28 12:15:00",1.65,14546,"United Kingdom",6.6
"9210",1018765,578225,"82483","WOOD 2 DRAWER CABINET WHITE FINISH",2,"2011-11-23 11:51:00",6.95,17700,"United Kingdom",13.9
"9211",849003,565318,"22382","LUNCH BAG SPACEBOY DESIGN ",20,"2011-09-02 13:01:00",1.65,12921,"United Kingdom",33
"9212",896667,569215,"23293","SET OF 12 FAIRY CAKE BAKING CASES",16,"2011-10-02 12:30:00",0.83,13571,"United Kingdom",13.28
"9213",456810,532680,"21486","PINK HEART DOTS HOT WATER BOTTLE",3,"2010-11-14 12:31:00",3.75,15547,"United Kingdom",11.25
"9214",362582,524508,"21356","TOAST ITS - FAIRY FLOWER",1,"2010-09-29 12:41:00",1.25,13770,"United Kingdom",1.25
"9215",693808,551028,"84879","ASSORTED COLOUR BIRD ORNAMENT",8,"2011-04-26 11:30:00",1.69,13842,"United Kingdom",13.52
"9216",602525,542692,"22805","BLUE DRAWER KNOB ACRYLIC EDWARDIAN",2,"2011-01-31 12:35:00",1.25,14467,"United Kingdom",2.5
"9217",233725,512048,"22607","WOODEN ROUNDERS GARDEN SET ",12,"2010-06-11 17:33:00",7.65,14031,"United Kingdom",91.8
"9218",640344,546091,"22640","SET OF 4 NAPKIN CHARMS 3 KEYS ",6,"2011-03-09 11:53:00",2.55,14936,"Channel Islands",15.3
"9219",871292,567180,"23300","GARDENERS KNEELING PAD CUP OF TEA ",2,"2011-09-18 14:56:00",1.65,17802,"United Kingdom",3.3
"9220",711171,552824,"21936","RED RETROSPOT PICNIC BAG",2,"2011-05-11 13:16:00",2.95,14056,"United Kingdom",5.9
"9221",138835,502721,"22271","FELTCRAFT DOLL ROSIE",6,"2010-03-26 11:21:00",2.95,15789,"United Kingdom",17.7
"9222",615264,543975,"82600","NO SINGING METAL SIGN",2,"2011-02-14 15:23:00",2.1,17231,"United Kingdom",4.2
"9223",319339,520513,"21363","HOME SMALL WOOD LETTERS",3,"2010-08-26 13:26:00",4.95,13065,"United Kingdom",14.85
"9224",373064,525422,"22297","HEART IVORY TRELLIS SMALL",4,"2010-10-05 12:53:00",1.25,16065,"United Kingdom",5
"9225",848435,565235,"22987","WRAP SUMMER ROSE DESIGN",25,"2011-09-02 09:43:00",0.42,13418,"United Kingdom",10.5
"9226",646969,546769,"22478","BIRDHOUSE GARDEN MARKER ",10,"2011-03-16 14:57:00",1.25,17504,"United Kingdom",12.5
"9227",848468,565236,"84978","HANGING HEART JAR T-LIGHT HOLDER",12,"2011-09-02 09:45:00",1.25,14276,"United Kingdom",15
"9228",889383,568592,"47566","PARTY BUNTING",4,"2011-09-28 10:42:00",4.95,17469,"United Kingdom",19.8
"9229",623383,544661,"84380","SET OF 3 BUTTERFLY COOKIE CUTTERS",12,"2011-02-22 13:59:00",1.25,15303,"United Kingdom",15
"9230",682451,550184,"22438","BALLOON ART MAKE YOUR OWN FLOWERS",2,"2011-04-14 18:02:00",1.95,17601,"United Kingdom",3.9
"9231",476559,534194,"22579","WOODEN TREE CHRISTMAS SCANDINAVIAN",1,"2010-11-21 14:36:00",0.85,13069,"United Kingdom",0.85
"9232",660543,547881,"22189","CREAM HEART CARD HOLDER",2,"2011-03-27 16:08:00",3.95,13110,"United Kingdom",7.9
"9233",1036245,579470,"22533","MAGIC DRAWING SLATE BAKE A CAKE ",1,"2011-11-29 15:06:00",0.42,16549,"United Kingdom",0.42
"9234",806076,561473,"22379","RECYCLING BAG RETROSPOT ",10,"2011-07-27 13:17:00",2.1,15078,"United Kingdom",21
"9235",652759,547207,"75049L","LARGE CIRCULAR MIRROR MOBILE",12,"2011-03-21 14:25:00",1.25,17763,"United Kingdom",15
"9236",852260,565595,"22817","CARD SUKI BIRTHDAY",12,"2011-09-05 14:13:00",0.42,13192,"United Kingdom",5.04
"9237",735970,555282,"21094","SET/6 RED SPOTTY PAPER PLATES",20,"2011-06-02 09:04:00",0.85,12709,"Germany",17
"9238",319955,520567,"22139","RETRO SPOT TEA SET CERAMIC 11 PC ",2,"2010-08-26 17:56:00",4.95,16782,"United Kingdom",9.9
"9239",242457,512889,"22278","OVERNIGHT BAG VINTAGE ROSE PAISLEY",1,"2010-06-18 12:04:00",4.95,16797,"United Kingdom",4.95
"9240",629136,545075,"85099F","JUMBO BAG STRAWBERRY",10,"2011-02-28 09:33:00",1.95,14211,"United Kingdom",19.5
"9241",475456,534164,"21754","HOME BUILDING BLOCK WORD",1,"2010-11-21 13:13:00",5.95,16241,"United Kingdom",5.95
"9242",183295,506831,"21314","SMALL GLASS HEART TRINKET POT",8,"2010-05-04 13:31:00",2.1,16145,"United Kingdom",16.8
"9243",203063,508986,"21390","FILIGRIS HEART WITH BUTTERFLY",24,"2010-05-19 11:59:00",1.25,14235,"United Kingdom",30
"9244",46464,493701,"84675","FROG KING WATERING CAN",2,"2010-01-05 13:58:00",2.95,15865,"United Kingdom",5.9
"9245",867903,566866,"23318","BOX OF 6 MINI VINTAGE CRACKERS",48,"2011-09-15 12:55:00",2.08,13694,"United Kingdom",99.84
"9246",644148,546466,"21867","PINK UNION JACK  LUGGAGE TAG",1,"2011-03-14 11:04:00",1.25,18118,"United Kingdom",1.25
"9247",70326,495688,"84997D","PINK 3 PIECE MINI DOTS CUTLERY SET",3,"2010-01-26 12:22:00",3.75,14527,"United Kingdom",11.25
"9248",471879,533841,"22554","PLASTERS IN TIN WOODLAND ANIMALS",1,"2010-11-19 11:12:00",1.65,17269,"United Kingdom",1.65
"9249",975440,575148,"22959","WRAP CHRISTMAS VILLAGE",25,"2011-11-08 15:48:00",0.42,13867,"United Kingdom",10.5
"9250",280778,516741,"84692","BOX OF 24 COCKTAIL PARASOLS",1,"2010-07-22 14:20:00",0.42,17918,"United Kingdom",0.42
"9251",890772,568703,"81952V","ROUND PURPLE CLOCK WITH SUCKER",20,"2011-09-28 15:21:00",0.19,12748,"United Kingdom",3.8
"9252",690969,550804,"22900"," SET 2 TEA TOWELS I LOVE LONDON ",6,"2011-04-20 15:32:00",3.25,16676,"United Kingdom",19.5
"9253",861413,566296,"82001S","VINYL RECORD FRAME SILVER",4,"2011-09-11 15:47:00",3.75,17841,"United Kingdom",15
"9254",6884,490005,"21294","ETCHED GLASS COASTER",12,"2009-12-03 11:57:00",1.25,13993,"United Kingdom",15
"9255",773848,558812,"22847","BREAD BIN DINER STYLE IVORY",4,"2011-07-04 11:35:00",14.95,16265,"United Kingdom",59.8
"9256",970308,574741,"82551","LAUNDRY 15C METAL SIGN",2,"2011-11-06 16:13:00",1.45,15993,"United Kingdom",2.9
"9257",95708,498433,"84879","ASSORTED COLOUR BIRD ORNAMENT",16,"2010-02-18 17:50:00",1.69,13001,"United Kingdom",27.04
"9258",472232,533898,"22083","PAPER CHAIN KIT RETROSPOT",6,"2010-11-19 11:48:00",2.95,15129,"United Kingdom",17.7
"9259",126191,501446,"21534","DAIRY MAID LARGE MILK JUG",3,"2010-03-16 14:24:00",4.95,16150,"United Kingdom",14.85
"9260",791392,560234,"22920","HERB MARKER BASIL",12,"2011-07-17 11:21:00",0.65,16180,"United Kingdom",7.8
"9261",670442,548863,"71459","HANGING JAM JAR T-LIGHT HOLDER",96,"2011-04-04 13:57:00",0.72,15311,"United Kingdom",69.12
"9262",550724,538364,"22553","PLASTERS IN TIN SKULLS",2,"2010-12-10 17:26:00",1.65,14448,"United Kingdom",3.3
"9263",290716,517720,"21930","JUMBO STORAGE BAG SKULLS",4,"2010-08-01 12:07:00",1.95,15747,"United Kingdom",7.8
"9264",421098,529720,"37370","RETRO COFFEE MUGS ASSORTED",12,"2010-10-29 13:58:00",1.25,12705,"Germany",15
"9265",105056,499466,"85197","SET OF 12 MINI BUNNIES IN A BUCKET",4,"2010-02-28 11:33:00",2.1,17050,"United Kingdom",8.4
"9266",171982,505709,"22408","MONEY BOX CONFECTIONERY DESIGN",2,"2010-04-25 12:34:00",1.25,13050,"United Kingdom",2.5
"9267",305167,519194,"22499","WOODEN UNION JACK BUNTING",2,"2010-08-13 17:13:00",5.95,16345,"United Kingdom",11.9
"9268",932730,571850,"22593","CHRISTMAS GINGHAM STAR",6,"2011-10-19 12:54:00",0.85,14698,"United Kingdom",5.1
"9269",660922,547896,"22467","GUMBALL COAT RACK",1,"2011-03-28 11:34:00",2.55,17841,"United Kingdom",2.55
"9270",644440,546509,"22771","CLEAR DRAWER KNOB ACRYLIC EDWARDIAN",12,"2011-03-14 12:15:00",1.25,14911,"EIRE",15
"9271",827374,563360,"20728","LUNCH BAG CARS BLUE",4,"2011-08-15 15:06:00",1.65,15023,"United Kingdom",6.6
"9272",342100,522792,"22430","ENAMEL WATERING CAN CREAM",6,"2010-09-16 14:52:00",4.95,17706,"United Kingdom",29.7
"9273",664564,548289,"22896","PEG BAG APPLES DESIGN",6,"2011-03-30 11:48:00",2.55,13988,"United Kingdom",15.3
"9274",207551,509417,"22112","CHOCOLATE HOT WATER BOTTLE",1,"2010-05-23 12:56:00",4.95,17081,"United Kingdom",4.95
"9275",458447,532819,"22910","PAPER CHAIN KIT VINTAGE CHRISTMAS",3,"2010-11-14 16:19:00",2.95,13230,"United Kingdom",8.85
"9276",354325,523867,"21503","TOYBOX  WRAP ",25,"2010-09-24 12:43:00",0.42,13174,"United Kingdom",10.5
"9277",464111,533152,"82483","WOOD 2 DRAWER CABINET WHITE FINISH",2,"2010-11-16 13:57:00",5.95,15005,"United Kingdom",11.9
"9278",377019,525765,"22114","HOT WATER BOTTLE TEA AND SYMPATHY",8,"2010-10-07 10:41:00",3.95,13013,"United Kingdom",31.6
"9279",320954,520682,"22055","MINI CAKE STAND  HANGING STRAWBERY",8,"2010-08-27 15:38:00",1.65,14949,"United Kingdom",13.2
"9280",802636,561094,"22555","PLASTERS IN TIN STRONGMAN",12,"2011-07-25 10:04:00",1.65,12474,"Germany",19.8
"9281",991432,576274,"21865","PINK UNION JACK  PASSPORT COVER ",1,"2011-11-14 14:24:00",2.1,17793,"United Kingdom",2.1
"9282",918412,570776,"23343","JUMBO BAG VINTAGE CHRISTMAS ",10,"2011-10-12 11:45:00",2.08,13985,"United Kingdom",20.8
"9283",27454,491700,"85049C","ROMANTIC PINKS RIBBONS ",1,"2009-12-13 13:39:00",1.25,17802,"United Kingdom",1.25
"9284",761998,557761,"84945","MULTI COLOUR SILVER T-LIGHT HOLDER",24,"2011-06-22 13:59:00",0.85,14214,"United Kingdom",20.4
"9285",71936,495917,"21929","JUMBO BAG PINK VINTAGE PAISLEY",20,"2010-01-27 13:20:00",1.95,12921,"United Kingdom",39
"9286",156555,504318,"20752","RETRO BLUE SPOTTY WASHING UP GLOVES",1,"2010-04-12 14:48:00",2.1,15466,"United Kingdom",2.1
"9287",168117,505335,"79320","FLAMINGO LIGHTS",24,"2010-04-21 13:00:00",4.25,12709,"Germany",102
"9288",610099,543400,"22380","TOY TIDY SPACEBOY  ",10,"2011-02-08 11:27:00",2.1,14688,"United Kingdom",21
"9289",386285,526506,"22491","PACK OF 12 COLOURED PENCILS",12,"2010-10-12 10:43:00",0.85,13368,"United Kingdom",10.2
"9290",381938,526171,"21106","CREAM SLICE FLANNEL CHOCOLATE SPOT ",9,"2010-10-10 10:49:00",2.95,16444,"United Kingdom",26.55
"9291",347715,523200,"20738","GREEN MINI TAPE MEASURE ",72,"2010-09-21 09:26:00",0.85,14676,"United Kingdom",61.2
"9292",458412,532819,"84988","SET OF 72 PINK HEART PAPER DOILIES",2,"2010-11-14 16:19:00",1.45,13230,"United Kingdom",2.9
"9293",980902,575621,"23334","IVORY WICKER HEART SMALL",4,"2011-11-10 13:03:00",0.63,16892,"United Kingdom",2.52
"9294",435271,530958,"22865","HAND WARMER OWL DESIGN",6,"2010-11-04 18:54:00",2.1,16228,"United Kingdom",12.6
"9295",837479,564335,"22349","DOG BOWL CHASING BALL DESIGN",1,"2011-08-24 14:23:00",3.75,15800,"United Kingdom",3.75
"9296",616312,544071,"21174","POTTERING IN THE SHED METAL SIGN",12,"2011-02-15 14:30:00",2.08,16317,"United Kingdom",24.96
"9297",947841,573082,"21218","RED SPOTTY BISCUIT TIN",12,"2011-10-27 14:21:00",3.25,17173,"United Kingdom",39
"9298",672958,549119,"22425","ENAMEL COLANDER CREAM",3,"2011-04-06 13:23:00",4.95,14220,"United Kingdom",14.85
"9299",517545,537605,"85123A","WHITE HANGING HEART T-LIGHT HOLDER",5,"2010-12-07 13:13:00",2.95,16221,"United Kingdom",14.75
"9300",271191,515703,"82600","NO SINGING METAL SIGN",1,"2010-07-14 12:29:00",2.1,14656,"United Kingdom",2.1
"9301",71494,495818,"85049C","ROMANTIC PINKS RIBBONS ",5,"2010-01-27 10:39:00",1.25,14299,"United Kingdom",6.25
"9302",419616,529513,"22789","T-LIGHT HOLDER SWEETHEART HANGING",36,"2010-10-28 14:51:00",1.65,14134,"United Kingdom",59.4
"9303",393869,527248,"22433","WATERING CAN GREEN DINOSAUR",6,"2010-10-15 12:27:00",1.95,14776,"United Kingdom",11.7
"9304",935854,572103,"37413","ICON MUG REVOLUTIONARY",1,"2011-10-20 15:57:00",0.39,17571,"United Kingdom",0.39
"9305",551418,538437,"21866","UNION JACK FLAG LUGGAGE TAG",2,"2010-12-12 12:18:00",1.25,16010,"United Kingdom",2.5
"9306",1035574,579427,"20914","SET/5 RED RETROSPOT LID GLASS BOWLS",3,"2011-11-29 13:04:00",2.95,16479,"United Kingdom",8.85
"9307",135104,502278,"22063","CERAMIC BOWL WITH STRAWBERRY DESIGN",6,"2010-03-23 16:37:00",2.95,15785,"United Kingdom",17.7
"9308",91581,498035,"21868","POTTING SHED TEA MUG",24,"2010-02-16 10:10:00",1.25,18172,"United Kingdom",30
"9309",801397,561025,"84692","BOX OF 24 COCKTAIL PARASOLS",2,"2011-07-24 10:37:00",0.42,16241,"United Kingdom",0.84
"9310",711596,552852,"21508","VINTAGE KID DOLLY CARD ",12,"2011-05-11 15:08:00",0.42,16712,"United Kingdom",5.04
"9311",395997,527382,"22797","CHEST OF DRAWERS GINGHAM HEART ",1,"2010-10-17 12:59:00",16.95,15774,"United Kingdom",16.95
"9312",59012,494674,"21255","FRENCH BOTTLE , LAVENDER",3,"2010-01-17 16:01:00",1.65,14606,"United Kingdom",4.95
"9313",485731,534812,"21889","WOODEN BOX OF DOMINOES",4,"2010-11-24 12:43:00",1.25,14458,"United Kingdom",5
"9314",285833,517221,"85232B","SET/3 RUSSIAN DOLL STACKING TINS",3,"2010-07-27 12:38:00",4.95,17465,"United Kingdom",14.85
"9315",642884,546387,"22990","COTTON APRON PANTRY DESIGN",8,"2011-03-11 13:34:00",4.95,16766,"United Kingdom",39.6
"9316",829354,563557,"22906","12 MESSAGE CARDS WITH ENVELOPES",12,"2011-08-17 13:33:00",1.65,15786,"United Kingdom",19.8
"9317",1010300,577544,"22075","6 RIBBONS ELEGANT CHRISTMAS ",3,"2011-11-20 14:43:00",1.65,17758,"United Kingdom",4.95
"9318",733399,555025,"23298","SPOTTY BUNTING",3,"2011-05-31 11:21:00",4.95,17648,"United Kingdom",14.85
"9319",818148,562560,"22502","PICNIC BASKET WICKER SMALL",2,"2011-08-05 17:12:00",5.95,14156,"EIRE",11.9
"9320",989858,576091,"22167"," OVAL WALL MIRROR DIAMANTE ",2,"2011-11-14 09:00:00",9.95,16779,"United Kingdom",19.9
"9321",73349,496010,"21291","SMALL SPOTTY CHOCOLATE GIFT BAG ",1,"2010-01-28 12:42:00",0.85,17841,"United Kingdom",0.85
"9322",649571,546950,"22774","RED DRAWER KNOB ACRYLIC EDWARDIAN",2,"2011-03-18 11:24:00",1.25,16511,"United Kingdom",2.5
"9323",2418,489598,"20753","RETRO PINK SPOT WASHING UP GLOVES",6,"2009-12-01 14:35:00",2.1,16620,"United Kingdom",12.6
"9324",568112,540014,"22423","REGENCY CAKESTAND 3 TIER",1,"2011-01-04 11:34:00",12.75,14606,"United Kingdom",12.75
"9325",215374,510249,"21340","CLASSIC METAL BIRDCAGE PLANT HOLDER",8,"2010-05-28 10:33:00",9.95,13599,"United Kingdom",79.6
"9326",481268,534470,"85053","FRENCH ENAMEL CANDLEHOLDER",1,"2010-11-23 10:22:00",2.1,18006,"United Kingdom",2.1
"9327",698454,551616,"20992","JAZZ HEARTS PURSE NOTEBOOK",1,"2011-05-03 11:40:00",0.85,15048,"United Kingdom",0.85
"9328",425818,530067,"22034","ROBIN CHRISTMAS CARD",12,"2010-11-01 11:53:00",0.42,16960,"United Kingdom",5.04
"9329",189613,507387,"72780","BLACK SILOUETTE CANDLE PLATE",4,"2010-05-09 12:10:00",0.85,17137,"United Kingdom",3.4
"9330",992417,576339,"21232","STRAWBERRY CERAMIC TRINKET POT",10,"2011-11-14 15:27:00",2.46,14096,"United Kingdom",24.6
"9331",435150,530953,"21080","SET/20 RED RETROSPOT PAPER NAPKINS ",4,"2010-11-04 18:42:00",0.85,18168,"United Kingdom",3.4
"9332",924811,571278,"21108","FAIRY CAKE FLANNEL ASSORTED COLOUR",18,"2011-10-16 12:46:00",0.79,14780,"United Kingdom",14.22
"9333",890260,568672,"22570","FELTCRAFT CUSHION RABBIT",8,"2011-09-28 13:17:00",3.75,15348,"United Kingdom",30
"9334",849070,565324,"22961","JAM MAKING SET PRINTED",2,"2011-09-02 13:18:00",1.45,13232,"United Kingdom",2.9
"9335",616495,544077,"22249","DECORATION WHITE CHICK MAGIC GARDEN",2,"2011-02-15 15:04:00",0.85,14825,"United Kingdom",1.7
"9336",186857,507176,"85099B","RED RETROSPOT JUMBO BAG ",10,"2010-05-06 15:05:00",1.95,17069,"United Kingdom",19.5
"9337",834153,564049,"21980","PACK OF 12 RED RETROSPOT TISSUES ",3,"2011-08-22 13:30:00",0.29,17585,"United Kingdom",0.87
"9338",192585,507667,"22550","HOLIDAY FUN LUDO",3,"2010-05-10 17:21:00",3.75,12867,"United Kingdom",11.25
"9339",749679,556510,"23175","REGENCY MILK JUG PINK ",8,"2011-06-13 10:36:00",3.25,14911,"EIRE",26
"9340",841002,564729,"23309","SET OF 60 I LOVE LONDON CAKE CASES ",1,"2011-08-28 12:44:00",0.55,13137,"United Kingdom",0.55
"9341",263064,514806,"22536","MAGIC DRAWING SLATE PURDEY",2,"2010-07-06 11:21:00",0.42,16393,"United Kingdom",0.84
"9342",550617,538354,"20754","RETROSPOT RED WASHING UP GLOVES",18,"2010-12-10 15:45:00",2.1,16873,"United Kingdom",37.8
"9343",604340,542899,"22617","BAKING SET SPACEBOY DESIGN",1,"2011-02-01 14:12:00",4.95,17376,"United Kingdom",4.95
"9344",549234,538248,"21789","KIDS RAIN MAC PINK",1,"2010-12-10 12:14:00",0.85,18116,"United Kingdom",0.85
"9345",496653,535831,"21471","STRAWBERRY RAFFIA FOOD COVER",6,"2010-11-29 09:38:00",3.75,12767,"Korea",22.5
"9346",982417,575726,"21819","GLITTER CHRISTMAS STAR ",5,"2011-11-10 19:12:00",0.39,16791,"United Kingdom",1.95
"9347",59575,494762,"21523","FANCY FONT HOME SWEET HOME DOORMAT",2,"2010-01-18 12:36:00",6.75,17841,"United Kingdom",13.5
"9348",354909,523921,"22295","HEART FILIGREE DOVE LARGE",216,"2010-09-24 16:19:00",1.45,14646,"Netherlands",313.2
"9349",596130,542093,"22847","BREAD BIN DINER STYLE IVORY",1,"2011-01-25 12:46:00",16.95,17677,"United Kingdom",16.95
"9350",194594,507996,"21155","RED SPOTTY PEG BAG",150,"2010-05-12 10:56:00",1.69,17511,"United Kingdom",253.5
"9351",694335,551147,"22429","ENAMEL MEASURING JUG CREAM",4,"2011-04-26 14:07:00",4.25,14210,"United Kingdom",17
"9352",206777,509389,"21548","CERAMIC BIRDHOUSE FINCH BLUE ROOF",2,"2010-05-21 17:19:00",2.95,13174,"United Kingdom",5.9
"9353",791961,560256,"23242","TREASURE TIN BUFFALO BILL ",2,"2011-07-17 13:24:00",2.08,14462,"United Kingdom",4.16
"9354",439729,531373,"22243","5 HOOK HANGER RED MAGIC TOADSTOOL",1,"2010-11-07 15:49:00",1.65,15996,"United Kingdom",1.65
"9355",525323,538167,"20748","KENSINGTON COFFEE SET",1,"2010-12-09 18:58:00",12.75,14713,"United Kingdom",12.75
"9356",978274,575392,"35471D","SET OF 3 BIRD LIGHT PINK FEATHER ",24,"2011-11-09 15:42:00",0.39,14234,"United Kingdom",9.36
"9357",593111,541843,"22776","SWEETHEART CAKESTAND 3 TIER",3,"2011-01-23 12:08:00",9.95,13659,"United Kingdom",29.85
"9358",711143,552824,"23298","SPOTTY BUNTING",3,"2011-05-11 13:16:00",4.95,14056,"United Kingdom",14.85
"9359",438516,531343,"22158","3 HEARTS HANGING DECORATION RUSTIC",16,"2010-11-07 13:08:00",2.95,15044,"United Kingdom",47.2
"9360",128464,501638,"22432","WATERING CAN PINK BUNNY",12,"2010-03-18 12:08:00",1.95,12621,"Germany",23.4
"9361",160881,504766,"85017C","ENVELOPE 50 CURIOUS IMAGES",12,"2010-04-16 11:51:00",0.85,13013,"United Kingdom",10.2
"9362",886915,568346,"22735","RIBBON REEL SOCKS AND MITTENS",2,"2011-09-26 15:28:00",3.29,14096,"United Kingdom",6.58
