Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Revenue,week,month,year
575611,21497,FANCY FONTS BIRTHDAY WRAP,25,2011-11-10T12:46:00Z,0.42,17861,United Kingdom,10.5,45,11,2011
559056,21400,RED PUDDING SPOON,24,2011-07-06T09:15:00Z,0.12,14645,United Kingdom,2.88,27,7,2011
560422,23201,JUMBO BAG ALPHABET,10,2011-07-18T15:14:00Z,2.08,16746,United Kingdom,20.8,29,7,2011
578298,23307,SET OF 60 PANTRY DESIGN CAKE CASES,24,2011-11-23T14:52:00Z,0.55,12619,Germany,13.2,47,11,2011
513666,20685,DOOR MAT RED SPOT,1,2010-06-28T11:24:00Z,7.49,14534,United Kingdom,7.49,26,6,2010
580316,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,2011-12-02T15:25:00Z,8.5,18109,United Kingdom,17,48,12,2011
504857,22138,BAKING SET 9 PIECE RETROSPOT,2,2010-04-18T11:24:00Z,4.95,17113,United Kingdom,9.9,16,4,2010
578805,20676,RED RETROSPOT BOWL,8,2011-11-25T12:57:00Z,1.25,16401,United Kingdom,10,47,11,2011
494665,22358,KINGS CHOICE TEA CADDY,24,2010-01-17T14:51:00Z,2.55,16434,United Kingdom,61.2,3,1,2010
580727,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,2,2011-12-05T17:17:00Z,3.29,14096,United Kingdom,6.58,49,12,2011
503790,22305,COFFEE MUG PINK PAISLEY DESIGN,2,2010-04-07T12:45:00Z,2.55,13174,United Kingdom,5.1,14,4,2010
498154,21755,LOVE BUILDING BLOCK WORD,12,2010-02-17T11:27:00Z,5.95,14732,United Kingdom,71.4,7,2,2010
544808,20972,PINK CREAM FELT CRAFT TRINKET BOX,3,2011-02-23T15:11:00Z,1.25,14562,United Kingdom,3.75,8,2,2011
496900,84991,60 TEATIME FAIRY CAKE CASES,24,2010-02-04T14:19:00Z,0.55,17138,United Kingdom,13.2,5,2,2010
523134,82600,NO SINGING METAL SIGN,48,2010-09-20T14:06:00Z,1.69,16210,United Kingdom,81.12,38,9,2010
494239,72789,BASKET/8 SCENTED LOVE TOKEN CANDLES,1,2010-01-12T15:48:00Z,3.75,14081,United Kingdom,3.75,2,1,2010
506842,22398,MAGNETS PACK OF 4 SWALLOWS,3,2010-05-04T14:07:00Z,1.25,16938,United Kingdom,3.75,18,5,2010
497944,21166,COOK WITH WINE METAL SIGN,48,2010-02-15T11:50:00Z,1.69,13225,United Kingdom,81.12,7,2,2010
578155,22210,WOOD STAMP SET BEST WISHES,1,2011-11-23T11:32:00Z,0.83,12748,United Kingdom,0.83,47,11,2011
577039,23256,CHILDRENS CUTLERY SPACEBOY,4,2011-11-17T13:30:00Z,4.15,12539,Spain,16.6,46,11,2011
536992,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,36,2010-12-03T15:16:00Z,2.55,15769,United Kingdom,91.8,49,12,2010
498926,85206B,PINK FELT EASTER EGG BASKET,54,2010-02-24T10:10:00Z,1.45,13694,United Kingdom,78.3,8,2,2010
517044,21519,GIN & TONIC DIET GREETING CARD,24,2010-07-26T11:55:00Z,0.42,14911,EIRE,10.08,30,7,2010
532993,22668,PINK BABY BUNTING,5,2010-11-15T14:26:00Z,2.95,14156,EIRE,14.75,46,11,2010
553193,22762,CUPBOARD 3 DRAWER MA CAMPAGNE,2,2011-05-15T13:31:00Z,14.95,15081,United Kingdom,29.9,20,5,2011
550332,22084,PAPER CHAIN KIT EMPIRE,2,2011-04-17T13:53:00Z,2.95,13474,United Kingdom,5.9,16,4,2011
498041,22384,LUNCH BAG PINK RETROSPOT,6,2010-02-16T10:26:00Z,1.65,16098,United Kingdom,9.9,7,2,2010
525707,85099C,JUMBO  BAG BAROQUE BLACK WHITE,3,2010-10-06T13:25:00Z,1.95,13571,United Kingdom,5.85,40,10,2010
557799,47566,PARTY BUNTING,4,2011-06-23T09:53:00Z,4.95,14854,United Kingdom,19.8,25,6,2011
526710,22689,DOORMAT MERRY CHRISTMAS RED,10,2010-10-12T16:37:00Z,6.75,15151,United Kingdom,67.5,41,10,2010
538866,22386,JUMBO BAG PINK POLKADOT,1,2010-12-14T14:40:00Z,1.95,17841,United Kingdom,1.95,50,12,2010
508811,21844,RED RETROSPOT MUG,6,2010-05-18T13:04:00Z,2.95,14555,United Kingdom,17.700000000000003,20,5,2010
567656,84378,SET OF 3 HEART COOKIE CUTTERS,1,2011-09-21T14:40:00Z,2.46,14096,United Kingdom,2.46,38,9,2011
534809,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,4,2010-11-24T12:40:00Z,2.95,14692,United Kingdom,11.8,47,11,2010
559861,22563,HAPPY STENCIL CRAFT,1,2011-07-13T10:27:00Z,1.25,15895,United Kingdom,1.25,28,7,2011
515760,21638,ASSORTED TUTTI FRUTTI NOTEBOOK,12,2010-07-14T13:40:00Z,2.1,13012,United Kingdom,25.200000000000003,28,7,2010
534767,22652,TRAVEL SEWING KIT,10,2010-11-24T10:30:00Z,1.65,16125,United Kingdom,16.5,47,11,2010
532612,22435,SET OF 9 HEART SHAPED BALLOONS,10,2010-11-12T15:20:00Z,1.25,13601,United Kingdom,12.5,46,11,2010
547358,48116,DOORMAT MULTICOLOUR STRIPE,1,2011-03-22T12:25:00Z,7.95,15998,United Kingdom,7.95,12,3,2011
541848,21789,KIDS RAIN MAC PINK,2,2011-01-23T13:31:00Z,0.85,17611,United Kingdom,1.7,4,1,2011
528313,22634,CHILDS BREAKFAST SET SPACEBOY,2,2010-10-21T12:22:00Z,9.95,13047,United Kingdom,19.9,42,10,2010
535265,22624,IVORY KITCHEN SCALES,2,2010-11-25T13:30:00Z,8.5,13381,United Kingdom,17,47,11,2010
567303,22086,PAPER CHAIN KIT 50'S CHRISTMAS,6,2011-09-19T13:20:00Z,2.95,17613,United Kingdom,17.700000000000003,38,9,2011
528089,22866,HAND WARMER SCOTTY DOG DESIGN,1,2010-10-20T13:12:00Z,2.1,14449,United Kingdom,2.1,42,10,2010
570466,20992,JAZZ HEARTS PURSE NOTEBOOK,6,2011-10-10T16:03:00Z,0.39,16791,United Kingdom,2.34,41,10,2011
528304,82580,BATHROOM METAL SIGN,5,2010-10-21T12:05:00Z,0.55,16550,United Kingdom,2.75,42,10,2010
524864,22660,DOORMAT I LOVE LONDON,4,2010-10-01T09:02:00Z,7.95,14564,Channel Islands,31.8,40,10,2010
524877,84569B,PACK 3 FIRE ENGINE/CAR PATCHES,1,2010-10-01T10:33:00Z,1.25,13069,United Kingdom,1.25,40,10,2010
525456,35951,FOLKART BAUBLE CHRISTMAS DECORATION,24,2010-10-05T14:29:00Z,1.25,17758,United Kingdom,30,40,10,2010
552185,84997D,CHILDRENS CUTLERY POLKADOT PINK,8,2011-05-06T13:52:00Z,4.15,12921,United Kingdom,33.2,18,5,2011
522982,22139,RETRO SPOT TEA SET CERAMIC 11 PC,4,2010-09-19T14:03:00Z,4.95,12867,United Kingdom,19.8,38,9,2010
517724,21535,RED RETROSPOT SMALL MILK JUG,2,2010-08-01T13:07:00Z,2.55,15547,United Kingdom,5.1,31,8,2010
523000,22620,4 TRADITIONAL SPINNING TOPS,12,2010-09-19T15:59:00Z,1.25,13842,United Kingdom,15,38,9,2010
542217,20749,ASSORTED COLOUR MINI CASES,1,2011-01-26T12:36:00Z,7.95,14606,United Kingdom,7.95,4,1,2011
515599,90037A,TINY CRYSTAL BRACELET RED,4,2010-07-13T14:07:00Z,2.55,17773,United Kingdom,10.2,28,7,2010
540512,22469,HEART OF WICKER SMALL,1,2011-01-09T11:39:00Z,1.65,17114,United Kingdom,1.65,2,1,2011
546984,21399,BLUE POLKADOT COFFEE MUG,2,2011-03-18T12:35:00Z,0.39,15019,United Kingdom,0.78,11,3,2011
574387,23247,BISCUIT TIN 50'S CHRISTMAS,6,2011-11-04T11:04:00Z,2.89,12944,United Kingdom,17.34,44,11,2011
500094,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,2,2010-03-04T12:24:00Z,3.75,15005,United Kingdom,7.5,9,3,2010
518401,22197,SMALL POPCORN HOLDER,24,2010-08-08T13:07:00Z,0.85,13059,United Kingdom,20.4,32,8,2010
560210,22605,WOODEN CROQUET GARDEN SET,2,2011-07-15T14:20:00Z,14.95,14958,United Kingdom,29.9,28,7,2011
557878,20728,LUNCH BAG CARS BLUE,6,2011-06-23T13:13:00Z,1.65,16940,United Kingdom,9.9,25,6,2011
498918,46000M,POLYESTER FILLER PAD 45x45cm,8,2010-02-24T08:50:00Z,1.55,15607,United Kingdom,12.4,8,2,2010
575959,21809,CHRISTMAS HANGING TREE WITH BELL,6,2011-11-13T12:27:00Z,0.39,14547,United Kingdom,2.34,46,11,2011
560209,22955,36 FOIL STAR CAKE CASES,2,2011-07-15T14:05:00Z,2.1,15004,United Kingdom,4.2,28,7,2011
519783,21892,TRADITIONAL WOODEN CATCH CUP GAME,5,2010-08-20T11:45:00Z,1.25,16562,United Kingdom,6.25,34,8,2010
539920,21066,VINTAGE RED MUG,6,2010-12-23T11:06:00Z,1.25,14085,United Kingdom,7.5,51,12,2010
543997,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,1,2011-02-15T10:49:00Z,1.25,17348,United Kingdom,1.25,7,2,2011
505709,21476,STEEL SWEETHEART ROUND TABLE CREAM,1,2010-04-25T12:34:00Z,14.95,13050,United Kingdom,14.95,17,4,2010
541985,21063,PARTY INVITES JAZZ HEARTS,1,2011-01-24T15:52:00Z,0.85,15052,United Kingdom,0.85,4,1,2011
530083,22113,GREY HEART HOT WATER BOTTLE,4,2010-11-01T13:04:00Z,3.75,13148,United Kingdom,15,44,11,2010
506114,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2010-04-27T13:48:00Z,1.69,13001,United Kingdom,27.04,17,4,2010
513560,20685,DOOR MAT RED SPOT,2,2010-06-25T13:37:00Z,7.49,13564,United Kingdom,14.98,26,6,2010
560580,22723,SET OF 6 HERB TINS SKETCHBOOK,24,2011-07-19T15:23:00Z,3.45,14088,United Kingdom,82.80000000000001,29,7,2011
549713,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,2011-04-11T14:11:00Z,8.25,17611,United Kingdom,16.5,15,4,2011
512797,22425,ENAMEL COLANDER CREAM,3,2010-06-18T10:29:00Z,4.95,14895,United Kingdom,14.85,25,6,2010
580054,22505,MEMO BOARD COTTAGE DESIGN,2,2011-12-01T13:08:00Z,4.95,18122,United Kingdom,9.9,48,12,2011
572946,23461,SWEETHEART BIRD HOUSE,8,2011-10-27T10:36:00Z,4.15,13988,United Kingdom,33.2,43,10,2011
569225,22356,CHARLOTTE BAG PINK POLKADOT,10,2011-10-02T14:25:00Z,0.85,16930,United Kingdom,8.5,40,10,2011
558540,22988,SOLDIERS EGG CUP,24,2011-06-30T12:15:00Z,1.25,17706,United Kingdom,30,26,6,2011
548655,22061,LARGE CAKE STAND  HANGING STRAWBERY,2,2011-04-01T13:47:00Z,9.95,15605,United Kingdom,19.9,13,4,2011
571923,22726,ALARM CLOCK BAKELIKE GREEN,4,2011-10-19T16:24:00Z,3.75,12685,France,15,42,10,2011
527366,22435,SET OF 9 HEART SHAPED BALLOONS,1,2010-10-17T11:24:00Z,1.25,15571,United Kingdom,1.25,42,10,2010
562371,21754,HOME BUILDING BLOCK WORD,3,2011-08-04T14:30:00Z,5.95,13709,United Kingdom,17.85,31,8,2011
568798,22352,LUNCH BOX WITH CUTLERY RETROSPOT,6,2011-09-29T10:23:00Z,2.55,12615,France,15.3,39,9,2011
547049,22766,PHOTO FRAME CORNICE,4,2011-03-20T11:56:00Z,2.95,17134,United Kingdom,11.8,12,3,2011
579980,22694,WICKER STAR,1,2011-12-01T11:16:00Z,2.1,13263,United Kingdom,2.1,48,12,2011
536582,21479,WHITE SKULL HOT WATER BOTTLE,8,2010-12-01T16:21:00Z,3.75,12947,United Kingdom,30,48,12,2010
569046,23131,MISTLETOE HEART WREATH CREAM,8,2011-09-30T10:48:00Z,4.15,14422,United Kingdom,33.2,39,9,2011
578824,22429,ENAMEL MEASURING JUG CREAM,1,2011-11-25T14:02:00Z,4.25,17883,United Kingdom,4.25,47,11,2011
522090,21936,RED RETROSPOT PICNIC BAG,1,2010-09-12T12:46:00Z,2.95,16799,United Kingdom,2.95,37,9,2010
498877,21586,KINGS CHOICE GIANT TUBE MATCHES,3,2010-02-23T12:31:00Z,2.55,13052,United Kingdom,7.65,8,2,2010
577483,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,4,2011-11-20T11:50:00Z,0.39,14502,United Kingdom,1.56,47,11,2011
572499,23547,WRAP FLOWER SHOP,25,2011-10-24T14:10:00Z,0.42,15786,United Kingdom,10.5,43,10,2011
514218,21042,RED SPOTTY APRON,3,2010-07-01T08:57:00Z,5.95,14911,EIRE,17.85,26,7,2010
563741,84609,TALL ROCOCO CANDLE HOLDER,4,2011-08-19T08:57:00Z,8.5,14759,United Kingdom,34,33,8,2011
545583,21931,JUMBO STORAGE BAG SUKI,10,2011-03-04T09:08:00Z,1.95,12553,France,19.5,9,3,2011
528092,21163,DO NOT TOUCH MY STUFF DOOR HANGER,2,2010-10-20T13:19:00Z,1.45,14449,United Kingdom,2.9,42,10,2010
508117,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,6,2010-05-13T10:46:00Z,2.95,18197,United Kingdom,17.700000000000003,19,5,2010
557489,23287,RED VINTAGE SPOT BEAKER,8,2011-06-20T14:58:00Z,0.85,12490,France,6.8,25,6,2011
504552,21154,RED SPOTTY OVEN GLOVE,10,2010-04-14T13:27:00Z,1.25,16105,United Kingdom,12.5,15,4,2010
571883,22944,CHRISTMAS METAL POSTCARD WITH BELLS,6,2011-10-19T13:58:00Z,0.39,14704,United Kingdom,2.34,42,10,2011
545066,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,1,2011-02-27T14:44:00Z,2.1,13610,United Kingdom,2.1,9,2,2011
549990,22053,EMPIRE DESIGN ROSETTE,2,2011-04-13T17:31:00Z,1.25,16678,United Kingdom,2.5,15,4,2011
576521,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,24,2011-11-15T12:34:00Z,3.75,18259,United Kingdom,90,46,11,2011
569720,23367,SET 12 COLOUR PENCILS SPACEBOY,1,2011-10-06T09:11:00Z,0.65,14646,Netherlands,0.65,40,10,2011
527250,21479,WHITE SKULL HOT WATER BOTTLE,4,2010-10-15T12:28:00Z,3.75,12445,Spain,15,42,10,2010
574312,23201,JUMBO BAG ALPHABET,2,2011-11-03T17:39:00Z,2.08,17221,United Kingdom,4.16,44,11,2011
522090,22175,PINK OWL SOFT TOY,2,2010-09-12T12:46:00Z,2.95,16799,United Kingdom,5.9,37,9,2010
523658,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2010-09-23T13:38:00Z,0.29,15023,United Kingdom,13.919999999999998,38,9,2010
580750,22667,RECIPE BOX RETROSPOT,6,2011-12-06T09:56:00Z,2.95,12749,United Kingdom,17.700000000000003,49,12,2011
575486,23169,CLASSIC GLASS COOKIE JAR,6,2011-11-09T17:07:00Z,4.15,14911,EIRE,24.9,45,11,2011
521226,84270,ASSTD DESIGN BUBBLE GUM RING,30,2010-09-03T10:49:00Z,0.21,16719,United Kingdom,6.3,36,9,2010
501893,84270,ASSTD DESIGN BUBBLE GUM RING,30,2010-03-21T15:03:00Z,0.21,15005,United Kingdom,6.3,12,3,2010
551426,21677,HEARTS  STICKERS,12,2011-04-28T14:39:00Z,0.85,14022,United Kingdom,10.2,17,4,2011
550628,22186,RED STAR CARD HOLDER,1,2011-04-19T14:37:00Z,2.95,13101,United Kingdom,2.95,16,4,2011
522106,20711,JUMBO BAG TOYS,4,2010-09-12T14:34:00Z,1.95,13634,United Kingdom,7.8,37,9,2010
501617,16235,RECYCLED PENCIL WITH RABBIT ERASER,60,2010-03-18T11:08:00Z,0.21,15819,United Kingdom,12.6,11,3,2010
555589,22027,TEA PARTY BIRTHDAY CARD,24,2011-06-06T09:36:00Z,0.42,12802,Netherlands,10.08,23,6,2011
577633,21259,VICTORIAN SEWING BOX SMALL,4,2011-11-21T10:35:00Z,5.95,14194,United Kingdom,23.8,47,11,2011
517555,21987,PACK OF 6 SKULL PAPER CUPS,6,2010-07-29T19:18:00Z,0.65,15998,United Kingdom,3.9,30,7,2010
573413,22976,CIRCUS PARADE CHILDRENS EGG CUP,2,2011-10-30T16:12:00Z,1.25,15444,United Kingdom,2.5,44,10,2011
504643,22505,MEMO BOARD COTTAGE DESIGN,4,2010-04-15T14:26:00Z,4.95,18151,United Kingdom,19.8,15,4,2010
532023,20676,RED RETROSPOT BOWL,2,2010-11-10T13:13:00Z,1.25,14963,United Kingdom,2.5,45,11,2010
568158,23514,EMBROIDERED RIBBON REEL SALLY,6,2011-09-25T12:22:00Z,2.08,16133,United Kingdom,12.48,39,9,2011
558096,21794,CLASSIC FRENCH STYLE BASKET NATURAL,3,2011-06-26T13:24:00Z,3.95,15532,United Kingdom,11.85,26,6,2011
502882,21915,RED  HARMONICA IN BOX,840,2010-03-29T10:41:00Z,1.06,16754,United Kingdom,890.4000000000001,13,3,2010
578251,23100,SILVER BELLS TABLE DECORATION,2,2011-11-23T12:45:00Z,1.25,15993,United Kingdom,2.5,47,11,2011
553004,21695,SMALL SILVER FLOWER CANDLE POT,6,2011-05-12T16:11:00Z,2.95,17764,United Kingdom,17.700000000000003,19,5,2011
565475,22662,LUNCH BAG DOLLY GIRL DESIGN,100,2011-09-05T10:47:00Z,1.45,14156,EIRE,145,36,9,2011
514366,21929,JUMBO BAG PINK VINTAGE PAISLEY,7,2010-07-01T19:05:00Z,1.95,13969,United Kingdom,13.65,26,7,2010
546429,22311,OFFICE MUG WARMER BLACK+SILVER,2,2011-03-13T15:25:00Z,2.95,17611,United Kingdom,5.9,11,3,2011
523011,21181,PLEASE ONE PERSON METAL SIGN,48,2010-09-20T10:07:00Z,1.85,13881,United Kingdom,88.80000000000001,38,9,2010
559360,23068,ALUMINIUM STAMPED HEART,1,2011-07-07T19:54:00Z,2.49,14657,United Kingdom,2.49,27,7,2011
505809,21548,CERAMIC BIRDHOUSE FINCH BLUE ROOF,2,2010-04-26T11:17:00Z,2.95,14665,United Kingdom,5.9,17,4,2010
574544,23006,TRAVEL CARD WALLET FLOWER MEADOW,48,2011-11-04T14:49:00Z,0.42,17084,United Kingdom,20.16,44,11,2011
571557,23201,JUMBO BAG ALPHABET,20,2011-10-18T09:25:00Z,2.08,15678,United Kingdom,41.6,42,10,2011
568703,21328,BALLOONS  WRITING SET,4,2011-09-28T15:21:00Z,1.65,12748,United Kingdom,6.6,39,9,2011
542933,22849,BREAD BIN DINER STYLE MINT,4,2011-02-02T10:56:00Z,14.95,14411,United Kingdom,59.8,5,2,2011
569246,22419,LIPSTICK PEN RED,12,2011-10-03T09:57:00Z,0.83,14096,United Kingdom,9.96,40,10,2011
536502,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2010-12-01T12:36:00Z,1.69,16552,United Kingdom,27.04,48,12,2010
558620,85025C,PINK HEART SHAPE PHOTO FRAME,1,2011-06-30T16:39:00Z,1.65,15584,United Kingdom,1.65,26,6,2011
521493,21498,RED SPOTS  WRAP,25,2010-09-06T14:04:00Z,0.42,14248,United Kingdom,10.5,36,9,2010
514556,22660,DOORMAT I LOVE LONDON,4,2010-07-05T11:26:00Z,6.35,17850,United Kingdom,25.4,27,7,2010
572093,22488,NATURAL SLATE RECTANGLE CHALKBOARD,12,2011-10-20T14:51:00Z,1.65,15121,United Kingdom,19.799999999999997,42,10,2011
501860,21537,RETRO SPOTS PUDDING BOWL,2,2010-03-21T11:32:00Z,4.25,15425,United Kingdom,8.5,12,3,2010
572103,16237,SLEEPING CAT ERASERS,1,2011-10-20T15:57:00Z,0.21,17571,United Kingdom,0.21,42,10,2011
519881,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,24,2010-08-22T11:28:00Z,0.85,16275,United Kingdom,20.4,34,8,2010
549916,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,2011-04-13T09:39:00Z,8.5,13717,United Kingdom,17,15,4,2011
541430,84375,SET OF 20 KIDS COOKIE CUTTERS,36,2011-01-18T09:50:00Z,2.1,12356,Portugal,75.60000000000001,3,1,2011
573288,23581,JUMBO BAG PAISLEY PARK,10,2011-10-28T14:42:00Z,2.08,14194,United Kingdom,20.8,43,10,2011
578620,22561,WOODEN SCHOOL COLOURING SET,1,2011-11-24T15:21:00Z,1.65,17247,United Kingdom,1.65,47,11,2011
544094,22356,CHARLOTTE BAG PINK POLKADOT,10,2011-02-16T09:11:00Z,0.85,15810,United Kingdom,8.5,7,2,2011
539053,22151,PLACE SETTING WHITE HEART,15,2010-12-15T16:32:00Z,0.42,16725,United Kingdom,6.3,50,12,2010
506698,20978,36 PENCILS TUBE SKULLS,16,2010-05-02T13:34:00Z,1.25,14740,United Kingdom,20,18,5,2010
571717,23150,IVORY SWEETHEART SOAP DISH,1,2011-10-18T17:10:00Z,2.49,14381,United Kingdom,2.49,42,10,2011
547106,84050,PINK HEART SHAPE EGG FRYING PAN,1,2011-03-21T11:24:00Z,1.65,15039,United Kingdom,1.65,12,3,2011
553014,84991,60 TEATIME FAIRY CAKE CASES,6,2011-05-12T18:49:00Z,0.55,13451,United Kingdom,3.3000000000000003,19,5,2011
512627,35924,HANGING FAIRY CAKE DECORATION,6,2010-06-17T10:41:00Z,2.1,12746,United Kingdom,12.6,24,6,2010
513116,22585,PACK OF 6 BIRDY GIFT TAGS,12,2010-06-22T09:05:00Z,1.25,13141,United Kingdom,15,25,6,2010
506253,20727,LUNCH BAG  BLACK SKULL.,1,2010-04-28T13:53:00Z,1.65,17346,United Kingdom,1.65,17,4,2010
506162,22607,WOODEN ROUNDERS GARDEN SET,4,2010-04-28T09:15:00Z,8.5,13081,United Kingdom,34,17,4,2010
517326,21891,TRADITIONAL WOODEN SKIPPING ROPE,10,2010-07-28T12:44:00Z,1.25,17682,United Kingdom,12.5,30,7,2010
527514,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2010-10-18T12:58:00Z,4.95,16017,United Kingdom,14.85,42,10,2010
547079,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,2,2011-03-20T15:02:00Z,2.95,15408,United Kingdom,5.9,12,3,2011
557466,22504,CABIN BAG VINTAGE RETROSPOT,2,2011-06-20T13:08:00Z,29.95,13815,Germany,59.9,25,6,2011
560718,22426,ENAMEL WASH BOWL CREAM,4,2011-07-20T13:30:00Z,3.75,17677,United Kingdom,15,29,7,2011
537219,22865,HAND WARMER OWL DESIGN,3,2010-12-05T15:47:00Z,2.1,14081,United Kingdom,6.300000000000001,49,12,2010
504440,35961,FOLKART ZINC HEART CHRISTMAS DEC,11,2010-04-13T14:02:00Z,0.85,13052,United Kingdom,9.35,15,4,2010
559525,22899,CHILDREN'S APRON DOLLY GIRL,2,2011-07-10T10:30:00Z,2.1,16923,United Kingdom,4.2,28,7,2011
496348,21709,FOLDING UMBRELLA  CHOC/WHITE  SPOT,2,2010-01-31T16:02:00Z,4.95,15022,United Kingdom,9.9,5,1,2010
497499,21589,SWALLOW GIANT TUBE MATCHES,12,2010-02-10T10:36:00Z,2.55,15176,United Kingdom,30.6,6,2,2010
548408,21843,RED RETROSPOT CAKE STAND,2,2011-03-31T10:26:00Z,10.95,17438,United Kingdom,21.9,13,3,2011
577506,23032,DRAWER KNOB CRACKLE GLAZE IVORY,3,2011-11-20T12:40:00Z,1.65,13212,United Kingdom,4.949999999999999,47,11,2011
568056,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,2011-09-23T12:55:00Z,1.45,12705,Germany,17.4,38,9,2011
554701,22090,PAPER BUNTING RETROSPOT,4,2011-05-26T09:33:00Z,2.95,12974,United Kingdom,11.8,21,5,2011
537754,22305,COFFEE MUG PINK PAISLEY DESIGN,6,2010-12-08T11:16:00Z,2.55,16081,United Kingdom,15.3,49,12,2010
554065,85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,12,2011-05-22T10:39:00Z,1.65,18287,United Kingdom,19.799999999999997,21,5,2011
547273,21620,SET OF 4 ROSE BOTANICAL CANDLES,6,2011-03-22T11:05:00Z,3.75,14530,United Kingdom,22.5,12,3,2011
534797,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2010-11-24T11:51:00Z,1.69,16016,United Kingdom,13.52,47,11,2010
508506,21448,12 DAISY PEGS IN WOOD BOX,1,2010-05-16T16:21:00Z,1.65,13230,United Kingdom,1.65,20,5,2010
580291,22086,PAPER CHAIN KIT 50'S CHRISTMAS,12,2011-12-02T13:36:00Z,2.95,15539,United Kingdom,35.400000000000006,48,12,2011
498128,22222,CAKE PLATE LOVEBIRD WHITE,1,2010-02-16T16:12:00Z,4.95,16911,United Kingdom,4.95,7,2,2010
573870,23493,VINTAGE DOILY TRAVEL SEWING KIT,1,2011-11-01T12:25:00Z,1.95,14485,United Kingdom,1.95,44,11,2011
563746,20983,12 PENCILS TALL TUBE RED RETROSPOT,12,2011-08-19T10:05:00Z,0.85,14745,United Kingdom,10.2,33,8,2011
533488,22383,LUNCH BAG SUKI  DESIGN,10,2010-11-17T13:12:00Z,1.65,13875,United Kingdom,16.5,46,11,2010
566010,23551,PACK OF 12 PAISLEY PARK TISSUES,24,2011-09-08T12:05:00Z,0.39,13700,United Kingdom,9.36,36,9,2011
556915,22180,RETROSPOT LAMP,2,2011-06-15T13:35:00Z,9.95,15036,United Kingdom,19.9,24,6,2011
534178,22843,BISCUIT TIN VINTAGE GREEN,1,2010-11-21T13:46:00Z,6.75,17244,United Kingdom,6.75,47,11,2010
580360,90125B,AQUA BERTIE GLASS BEAD BAG CHARM,6,2011-12-02T16:14:00Z,2.1,14493,United Kingdom,12.6,48,12,2011
577774,22093,MOTORING TISSUE BOX,5,2011-11-21T15:57:00Z,0.39,16712,United Kingdom,1.95,47,11,2011
576099,23294,SET OF 6 SNACK LOAF BAKING CASES,8,2011-11-14T10:28:00Z,0.83,13021,United Kingdom,6.64,46,11,2011
526915,90115,SUMMER BUTTERFLIES BAG CHARM,3,2010-10-13T16:18:00Z,2.55,15652,United Kingdom,7.65,41,10,2010
535274,85099B,JUMBO BAG RED RETROSPOT,10,2010-11-25T13:51:00Z,1.95,14415,United Kingdom,19.5,47,11,2010
573365,21843,RED RETROSPOT CAKE STAND,1,2011-10-30T13:13:00Z,10.95,12584,Italy,10.95,44,10,2011
527436,22795,SWEETHEART RECIPE BOOK STAND,2,2010-10-18T08:11:00Z,6.75,15786,United Kingdom,13.5,42,10,2010
571240,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2011-10-14T14:55:00Z,1.65,12562,France,16.5,41,10,2011
534154,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,2,2010-11-21T12:29:00Z,0.85,16007,United Kingdom,1.7,47,11,2010
555164,22385,JUMBO BAG SPACEBOY DESIGN,100,2011-06-01T10:24:00Z,1.79,14646,Netherlands,179,22,6,2011
551056,82600,NO SINGING METAL SIGN,1,2011-04-26T11:51:00Z,2.1,16442,United Kingdom,2.1,17,4,2011
518683,16161P,WRAP ENGLISH ROSE,25,2010-08-11T08:40:00Z,0.42,14913,United Kingdom,10.5,32,8,2010
575087,23583,LUNCH BAG PAISLEY PARK,1,2011-11-08T13:57:00Z,1.65,16549,United Kingdom,1.65,45,11,2011
548461,22193,RED DINER WALL CLOCK,2,2011-03-31T12:08:00Z,8.5,14527,United Kingdom,17,13,3,2011
520406,20685,DOORMAT RED SPOT,10,2010-08-26T09:23:00Z,6.35,16652,United Kingdom,63.5,34,8,2010
493819,37340,MULTICOLOUR SPRING FLOWER MUG,624,2010-01-07T12:34:00Z,0.64,14156,EIRE,399.36,1,1,2010
